NOM.OPERATEUR,CODE_EIC5.Energy.Identification.Code.,ANNEE,FILIERE,IRIS_CODE,IRIS_LIBELLE,ADRESSE..point.de.livraison.,NOM_COMMUNE,CODE_SECTEUR_NAF2_CODE,CODE_SECTEUR_NAF2_LIBELLE,CODE_GRAND_SECTEUR,CONSO,PDL,code_dep,Code Officiel EPCI,Code Officiel Commune,Nom Officiel Commune,Code Officiel Commune / Arrondissement Municipal,Nom Officiel IRIS,Nom Officiel IRIS Majuscule,Nom Officiel IRIS Minuscule,Type,Code Grand Quartier,numero
GRDF,17X100A100A00028,"2021",G,"352880201",La DÌ©couverte,33 RUE DU PONANT,Saint-Malo,NA,,R,"60.90063","10",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",La DÃ©couverte,LA DÃ‰COUVERTE,la dÃ©couverte,iris d'habitat,"3528802",
GRDF,17X100A100A00028,"2021",G,"352880206",La Madeleine-La Hulotais,RUE DU GENERAL PATTON,Saint-Malo,"21",Industrie pharmaceutique,I,"668.73591","1",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",La Madeleine-La Hulotais,LA MADELEINE-LA HULOTAIS,la madeleine-la hulotais,iris d'habitat,"3528802",
GRDF,17X100A100A00028,"2021",G,"352880206",La Madeleine-La Hulotais,RUE DU TERTRE BELOT,Saint-Malo,"87",HÌ©bergement mÌ©dico-social et social,T,"724.97332","1",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",La Madeleine-La Hulotais,LA MADELEINE-LA HULOTAIS,la madeleine-la hulotais,iris d'habitat,"3528802",
GRDF,17X100A100A00028,"2021",G,"352880206",La Madeleine-La Hulotais,18 RUE DUPARQUIER,Saint-Malo,NA,,R,"109.18266","15",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",La Madeleine-La Hulotais,LA MADELEINE-LA HULOTAIS,la madeleine-la hulotais,iris d'habitat,"3528802",
GRDF,17X100A100A00028,"2021",G,"352880206",La Madeleine-La Hulotais,28 RUE DUPARQUIER,Saint-Malo,NA,,R,"79.51509","16",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",La Madeleine-La Hulotais,LA MADELEINE-LA HULOTAIS,la madeleine-la hulotais,iris d'habitat,"3528802",
GRDF,17X100A100A00028,"2021",G,"352880210",Bellevue-La GuymauviÌ¬re,82 RUE DES ANTILLES,Saint-Malo,NA,,R,"111.12992","14",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Bellevue-La GuymauviÃ¨re,BELLEVUE-LA GUYMAUVIÃˆRE,bellevue-la guymauviÃ¨re,iris d'habitat,"3528802",
GRDF,17X100A100A00028,"2021",G,"352880211",Saint-Servan Sud,2 RUE ANTOINE DE SAINT EXUPERY,Saint-Malo,NA,,R,"59.54957","10",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Saint-Servan Sud,SAINT-SERVAN SUD,saint-servan sud,iris d'habitat,"3528802",
GRDF,17X100A100A00028,"2021",G,"352880211",Saint-Servan Sud,49A RUE DE LA BALUE,Saint-Malo,NA,,R,"54.32283","25",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Saint-Servan Sud,SAINT-SERVAN SUD,saint-servan sud,iris d'habitat,"3528802",
GRDF,17X100A100A00028,"2021",G,"352880301",Saint-Servan Rural,10 IMPASSE DU GRAND JARDIN,Saint-Malo,"70","ActivitÌ©s des siÌ¬ges sociaux ; conseil de gestion",T,"360.79732","1",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Saint-Servan Rural,SAINT-SERVAN RURAL,saint-servan rural,iris d'habitat,"3528803",
GRDF,17X100A100A00028,"2021",G,"352880302",Zone Industrielle Sud,RUE DE LA JANAIE,Saint-Malo,"10",Industries alimentaires,I,"6623.504","1",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Zone Industrielle Sud,ZONE INDUSTRIELLE SUD,zone industrielle sud,iris d'activitÃ©,"3528803",
GRDF,17X100A100A00028,"2021",G,"352880303",ParamÌ© Rural,1 RUE DU VIEUX BANC,Saint-Malo,NA,,R,"48.83815","12",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",ParamÃ© Rural,PARAMÃ‰ RURAL,paramÃ© rural,iris d'habitat,"3528803",
GRDF,17X100A100A00028,"2021",G,"352940000",Sainte-Marie (commune non irisÌ©e),ZONE ARTISANALE LANDE DE ST JEAN,Sainte-Marie,"35","Production et distribution d'Ì©lectricitÌ©, de gaz, de vapeur et d'air conditionnÌ©",I,"310.97298","1",Ille-et-Vilaine,"243500741","35294",Sainte-Marie,"35294",Sainte-Marie (commune non irisÃ©e),SAINTE-MARIE (COMMUNE NON IRISÃ‰E),sainte-marie (commune non irisÃ©e),commune,"3529400",
GRDF,17X100A100A00028,"2021",G,"352970000",Saint-MÌ©en-le-Grand (commune non irisÌ©e),ZONE INDUSTRIELLE DU MAUPAS,Saint-MÌ©en-le-Grand,"46","Commerce de gros, ÌÊ l'exception des automobiles et des motocycles",T,"2450.24","1",Ille-et-Vilaine,"200038990","35297",Saint-MÃ©en-le-Grand,"35297",Saint-MÃ©en-le-Grand (commune non irisÃ©e),SAINT-MÃ‰EN-LE-GRAND (COMMUNE NON IRISÃ‰E),saint-mÃ©en-le-grand (commune non irisÃ©e),commune,"3529700",
GRDF,17X100A100A00028,"2021",G,"352990000",Saint-MÌ©loir-des-Ondes (commune non irisÌ©e),5 RUE DES PRIMEURS,Saint-MÌ©loir-des-Ondes,NA,,R,"38.84547","12",Ille-et-Vilaine,"243500782","35299",Saint-MÃ©loir-des-Ondes,"35299",Saint-MÃ©loir-des-Ondes (commune non irisÃ©e),SAINT-MÃ‰LOIR-DES-ONDES (COMMUNE NON IRISÃ‰E),saint-mÃ©loir-des-ondes (commune non irisÃ©e),commune,"3529900",
GRDF,17X100A100A00028,"2021",G,"353100000",Saint-Sauveur-des-Landes (commune non irisÌ©e),3 ALLEE DU DOUET,Saint-Sauveur-des-Landes,NA,,R,"207.50629","1",Ille-et-Vilaine,"200072452","35310",Saint-Sauveur-des-Landes,"35310",Saint-Sauveur-des-Landes (commune non irisÃ©e),SAINT-SAUVEUR-DES-LANDES (COMMUNE NON IRISÃ‰E),saint-sauveur-des-landes (commune non irisÃ©e),commune,"3531000",
GRDF,17X100A100A00028,"2021",G,"353520101",Nord,3 RUE DU PRE AUVE,Vern-sur-Seiche,NA,,R,"80.19694","12",Ille-et-Vilaine,"243500139","35352",Vern-sur-Seiche,"35352",Nord,NORD,nord,iris d'habitat,"3535201",
GRDF,17X100A100A00028,"2021",G,"353520101",Nord,14 RUE DU PARC,Vern-sur-Seiche,NA,,R,"21.77213","13",Ille-et-Vilaine,"243500139","35352",Vern-sur-Seiche,"35352",Nord,NORD,nord,iris d'habitat,"3535201",
GRDF,17X100A100A00028,"2021",G,"353520101",Nord,17 RUE DU BOEL,Vern-sur-Seiche,NA,,R,"175.29573","40",Ille-et-Vilaine,"243500139","35352",Vern-sur-Seiche,"35352",Nord,NORD,nord,iris d'habitat,"3535201",
GRDF,17X100A100A00028,"2021",G,"353520102",Ouest,3 RUE JEAN FRANCOIS MILLET,Vern-sur-Seiche,NA,,R,"60.39733","10",Ille-et-Vilaine,"243500139","35352",Vern-sur-Seiche,"35352",Ouest,OUEST,ouest,iris d'habitat,"3535201",
GRDF,17X100A100A00028,"2021",G,"353530000",Vezin-le-Coquet (commune non irisÌ©e),RUE DU LIEUTENANT COLONEL DUBOIS,Vezin-le-Coquet,"10",Industries alimentaires,I,"2370.38735","1",Ille-et-Vilaine,"243500139","35353",Vezin-le-Coquet,"35353",Vezin-le-Coquet (commune non irisÃ©e),VEZIN-LE-COQUET (COMMUNE NON IRISÃ‰E),vezin-le-coquet (commune non irisÃ©e),commune,"3535300",
GRDF,17X100A100A00028,"2021",G,"353600102",Le Rachapt-Bellevue,30 ROUTE DE RENNES,VitrÌ©,"86",ActivitÌ©s pour la santÌ© humaine,T,"4330.02149","1",Ille-et-Vilaine,"200039022","35360",VitrÃ©,"35360",Le Rachapt-Bellevue,LE RACHAPT-BELLEVUE,le rachapt-bellevue,iris d'habitat,"3536001",
GRDF,17X100A100A00028,"2021",G,"353600102",Le Rachapt-Bellevue,4 RUE ABBE COUSIN,VitrÌ©,NA,,R,"87.98931","14",Ille-et-Vilaine,"200039022","35360",VitrÃ©,"35360",Le Rachapt-Bellevue,LE RACHAPT-BELLEVUE,le rachapt-bellevue,iris d'habitat,"3536001",
GRDF,17X100A100A00028,"2021",G,"353600103",Villaudin-Le Val,27 RUE NOTRE DAME,VitrÌ©,"35","Production et distribution d'Ì©lectricitÌ©, de gaz, de vapeur et d'air conditionnÌ©",I,"312.48752","1",Ille-et-Vilaine,"200039022","35360",VitrÃ©,"35360",Villaudin-Le Val,VILLAUDIN-LE VAL,villaudin-le val,iris d'habitat,"3536001",
GRDF,17X100A100A00028,"2021",G,"353600104",La Grange-Plague,LIEU DIT HAIE ROBERT,VitrÌ©,"10",Industries alimentaires,I,"50844.837","1",Ille-et-Vilaine,"200039022","35360",VitrÃ©,"35360",La Grange-Plague,LA GRANGE-PLAGUE,la grange-plague,iris d'habitat,"3536001",
GRDF,17X100A100A00028,"2021",G,"353600107",Pavillon-Maisons Rouges,1 BOULEVARD LOUIS GIROUX,VitrÌ©,"71","ActivitÌ©s d'architecture et d'ingÌ©nierie ; activitÌ©s de contrÌ«le et analyses techniques",T,"218.31453","1",Ille-et-Vilaine,"200039022","35360",VitrÃ©,"35360",Pavillon-Maisons Rouges,PAVILLON-MAISONS ROUGES,pavillon-maisons rouges,iris d'habitat,"3536001",
GRDF,17X100A100A00028,"2021",G,"353600107",Pavillon-Maisons Rouges,2 SQUARE DE MAISON ROUGE,VitrÌ©,NA,,R,"5.8207","10",Ille-et-Vilaine,"200039022","35360",VitrÃ©,"35360",Pavillon-Maisons Rouges,PAVILLON-MAISONS ROUGES,pavillon-maisons rouges,iris d'habitat,"3536001",
GRDF,17X100A100A00028,"2021",G,"353630000",Pont-PÌ©an (commune non irisÌ©e),22 RUE DES CHENES,Pont-PÌ©an,NA,,R,"61.3971","12",Ille-et-Vilaine,"243500139","35363",Pont-PÃ©an,"35363",Pont-PÃ©an (commune non irisÃ©e),PONT-PÃ‰AN (COMMUNE NON IRISÃ‰E),pont-pÃ©an (commune non irisÃ©e),commune,"3536300",
GRDF,17X100A100A00028,"2021",G,"352381207",Les Champs Manceaux,14 RUE LOUIS ET RENE MOINE,Rennes,NA,,R,"255.49","95",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Les Champs Manceaux,LES CHAMPS MANCEAUX,les champs manceaux,iris d'habitat,"3523812",
GRDF,17X100A100A00028,"2021",G,"352380204",Paris Ouest Martenot,4 RUE DE VIARMES,Rennes,NA,,R,"255.24","5",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Paris Ouest Martenot,PARIS OUEST MARTENOT,paris ouest martenot,iris d'habitat,"3523802",
GRDF,17X100A100A00028,"2021",G,"352380507",Morbihan Est,6 ALLEE D ELVEN,Rennes,NA,,R,"254.91","36",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Morbihan Est,MORBIHAN EST,morbihan est,iris d'habitat,"3523805",
GRDF,17X100A100A00028,"2021",G,"352380207",Saint-HÌ©lier,9 BOULEVARD SOLFERINO,Rennes,NA,,R,"252.34","1",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Saint-HÃ©lier,SAINT-HÃ‰LIER,saint-hÃ©lier,iris d'habitat,"3523802",
GRDF,17X100A100A00028,"2021",G,"352380205",Paris Est,69 RUE DE PARIS,Rennes,NA,,R,"252.21","1",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Paris Est,PARIS EST,paris est,iris d'habitat,"3523802",
GRDF,17X100A100A00028,"2021",G,"352380201",Jules Ferry,9 RUE DU BOIS RONDEL,Rennes,NA,,R,"251.93","27",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Jules Ferry,JULES FERRY,jules ferry,iris d'habitat,"3523802",
GRDF,17X100A100A00028,"2021",G,"352380506",Morbihan Ouest,3 SQUARE DE JOSSELIN,Rennes,NA,,R,"251.31","34",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Morbihan Ouest,MORBIHAN OUEST,morbihan ouest,iris d'habitat,"3523805",
GRDF,17X100A100A00028,"2021",G,"352381001",Pontchaillou,33 RUE HENRI LE GUILLOUX,Rennes,NA,,R,"250.77","1",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Pontchaillou,PONTCHAILLOU,pontchaillou,iris d'habitat,"3523810",
GRDF,17X100A100A00028,"2021",G,"352381203",Canada,1 SQUARE DE CARELIE,Rennes,NA,,R,"25.86","45",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Canada,CANADA,canada,iris d'habitat,"3523812",
GRDF,17X100A100A00028,"2021",G,"352380601",Parc de Maurepas,10 SQUARE PIERRE MERLAT,Rennes,NA,,R,"25.75","10",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Parc de Maurepas,PARC DE MAUREPAS,parc de maurepas,iris d'habitat,"3523806",
GRDF,17X100A100A00028,"2021",G,"352381107",Suisse,3 ALLEE DE LUCERNE,Rennes,NA,,R,"25.65","35",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Suisse,SUISSE,suisse,iris d'habitat,"3523811",
GRDF,17X100A100A00028,"2021",G,"352380305",Port Cahours,2 RUE FRANCOIS VALLEE,Rennes,NA,,R,"25.63","26",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Port Cahours,PORT CAHOURS,port cahours,iris d'habitat,"3523803",
GRDF,17X100A100A00028,"2021",G,"352380803",GaÌÇtan HervÌ©,18 BOULEVARD OSCAR LEROUX,Rennes,NA,,R,"25.27","13",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",GaÃ«tan HervÃ©,GAÃ‹TAN HERVÃ‰,gaÃ«tan hervÃ©,iris d'habitat,"3523808",
GRDF,17X100A100A00028,"2021",G,"352381203",Canada,3 SQUARE DE CARELIE,Rennes,NA,,R,"25.18","36",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Canada,CANADA,canada,iris d'habitat,"3523812",
GRDF,17X100A100A00028,"2021",G,"352380504",Le Gast Est,10 RUE ALBERT CAMUS,Rennes,NA,,R,"25.11","10",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Le Gast Est,LE GAST EST,le gast est,iris d'habitat,"3523805",
GRDF,17X100A100A00028,"2021",G,"352380306",Stade Rennais,3 RUE CHARLES GENIAUX,Rennes,NA,,R,"25.04","15",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Stade Rennais,STADE RENNAIS,stade rennais,iris d'habitat,"3523803",
GRDF,17X100A100A00028,"2021",G,"352380501",Emmanuel Mounier,2 SQUARE SAINT EXUPERY,Rennes,NA,,R,"25.01","10",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Emmanuel Mounier,EMMANUEL MOUNIER,emmanuel mounier,iris d'habitat,"3523805",
GRDF,17X100A100A00028,"2021",G,"352380601",Parc de Maurepas,19 SQUARE PIERRE MERLAT,Rennes,NA,,R,"25.01","10",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Parc de Maurepas,PARC DE MAUREPAS,parc de maurepas,iris d'habitat,"3523806",
GRDF,17X100A100A00028,"2021",G,"352380110",HÌ«tel-Dieu,BOULEVARD DE CHEZY,Rennes,"85",Enseignement,T,"420.65","1",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",HÃ´tel-Dieu,HÃ”TEL-DIEU,hÃ´tel-dieu,iris d'habitat,"3523801",
GRDF,17X100A100A00028,"2021",G,"352380904",Cleunay Ouest,14 SQUARE YVES MONTAND,Rennes,NA,,R,"249.83","1",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Cleunay Ouest,CLEUNAY OUEST,cleunay ouest,iris d'habitat,"3523809",
GRDF,17X100A100A00028,"2021",G,"352380803",GaÌÇtan HervÌ©,122 RUE DE CHATILLON,Rennes,NA,,R,"249.49","24",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",GaÃ«tan HervÃ©,GAÃ‹TAN HERVÃ‰,gaÃ«tan hervÃ©,iris d'habitat,"3523808",
GRDF,17X100A100A00028,"2021",G,"352380701",Croix Saint-HÌ©lier,11 RUE ADOLPHE LERAY,Rennes,NA,,R,"249.42","4",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Croix Saint-HÃ©lier,CROIX SAINT-HÃ‰LIER,croix saint-hÃ©lier,iris d'habitat,"3523807",
GRDF,17X100A100A00028,"2021",G,"352380607",Plaine de Baud,14 RUE JEAN MARIE HUCHET,Rennes,"84","Administration publique et dÌ©fense ; sÌ©curitÌ© sociale obligatoire",T,"418.59","1",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Plaine de Baud,PLAINE DE BAUD,plaine de baud,iris d'activitÃ©,"3523806",
GRDF,17X100A100A00028,"2021",G,"352380903",Cleunay Est,34 RUE JULES LALLEMAND,Rennes,NA,,R,"248.94","1",Ille-et-Vilaine,"243500139","35238",Rennes,"35238",Cleunay Est,CLEUNAY EST,cleunay est,iris d'habitat,"3523809",
GRDF,17X100A100A00028,"2021",G,"352750000",Saint-Gilles (commune non irisÌ©e),8 RUE JEANNE DUMEE,Saint-Gilles,NA,,R,"79.6656","10",Ille-et-Vilaine,"243500139","35275",Saint-Gilles,"35275",Saint-Gilles (commune non irisÃ©e),SAINT-GILLES (COMMUNE NON IRISÃ‰E),saint-gilles (commune non irisÃ©e),commune,"3527500",
GRDF,17X100A100A00028,"2021",G,"352780101",Nord-Est,BOULEVARD DE LA RICOQUAIS,Saint-GrÌ©goire,"84","Administration publique et dÌ©fense ; sÌ©curitÌ© sociale obligatoire",T,"127.25646","1",Ille-et-Vilaine,"243500139","35278",Saint-GrÃ©goire,"35278",Nord-Est,NORD-EST,nord-est,iris d'habitat,"3527801",
GRDF,17X100A100A00028,"2021",G,"352780101",Nord-Est,2 RUE DE LA CHAPELLERIE,Saint-GrÌ©goire,NA,,T,"501.10982","1",Ille-et-Vilaine,"243500139","35278",Saint-GrÃ©goire,"35278",Nord-Est,NORD-EST,nord-est,iris d'habitat,"3527801",
GRDF,17X100A100A00028,"2021",G,"352780102",Sud,ETANG AU DIABLE,Saint-GrÌ©goire,"47","Commerce de dÌ©tail, ÌÊ l'exception des automobiles et des motocycles",T,"215.99704","1",Ille-et-Vilaine,"243500139","35278",Saint-GrÃ©goire,"35278",Sud,SUD,sud,iris d'habitat,"3527801",
GRDF,17X100A100A00028,"2021",G,"352810101",Le Pigeon Blanc,ALLEE DU CORMIER,Saint-Jacques-de-la-Lande,"35","Production et distribution d'Ì©lectricitÌ©, de gaz, de vapeur et d'air conditionnÌ©",I,"472.38901","1",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Le Pigeon Blanc,LE PIGEON BLANC,le pigeon blanc,iris d'habitat,"3528101",
GRDF,17X100A100A00028,"2021",G,"352810101",Le Pigeon Blanc,38C RUE DU TEMPLE DE BLOSNE,Saint-Jacques-de-la-Lande,NA,,R,"116.20865","22",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Le Pigeon Blanc,LE PIGEON BLANC,le pigeon blanc,iris d'habitat,"3528101",
GRDF,17X100A100A00028,"2021",G,"352810101",Le Pigeon Blanc,38 BOULEVARD JEAN MERMOZ,Saint-Jacques-de-la-Lande,NA,,R,"87.65259","10",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Le Pigeon Blanc,LE PIGEON BLANC,le pigeon blanc,iris d'habitat,"3528101",
GRDF,17X100A100A00028,"2021",G,"352810101",Le Pigeon Blanc,56B RUE DU TEMPLE DE BLOSNE,Saint-Jacques-de-la-Lande,NA,,R,"29.36997","14",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Le Pigeon Blanc,LE PIGEON BLANC,le pigeon blanc,iris d'habitat,"3528101",
GRDF,17X100A100A00028,"2021",G,"352810101",Le Pigeon Blanc,62 RUE DE LA PILATE,Saint-Jacques-de-la-Lande,NA,,R,"21.32678","14",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Le Pigeon Blanc,LE PIGEON BLANC,le pigeon blanc,iris d'habitat,"3528101",
GRDF,17X100A100A00028,"2021",G,"352810101",Le Pigeon Blanc,69 RUE DU TEMPLE DE BLOSNE,Saint-Jacques-de-la-Lande,NA,,R,"42.02944","11",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Le Pigeon Blanc,LE PIGEON BLANC,le pigeon blanc,iris d'habitat,"3528101",
GRDF,17X100A100A00028,"2021",G,"352810101",Le Pigeon Blanc,73 RUE DE LA PILATE,Saint-Jacques-de-la-Lande,NA,,R,"28.07476","11",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Le Pigeon Blanc,LE PIGEON BLANC,le pigeon blanc,iris d'habitat,"3528101",
GRDF,17X100A100A00028,"2021",G,"352810101",Le Pigeon Blanc,80A RUE DE LA PILATE,Saint-Jacques-de-la-Lande,NA,,R,"20.77565","11",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Le Pigeon Blanc,LE PIGEON BLANC,le pigeon blanc,iris d'habitat,"3528101",
GRDF,17X100A100A00028,"2021",G,"352810101",Le Pigeon Blanc,300 RUE DE NANTES,Saint-Jacques-de-la-Lande,NA,,R,"93.16705","32",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Le Pigeon Blanc,LE PIGEON BLANC,le pigeon blanc,iris d'habitat,"3528101",
GRDF,17X100A100A00028,"2021",G,"352810201",Centre Ville,1 RUE DU PRE DE LA FONTAINE,Saint-Jacques-de-la-Lande,NA,,R,"88.03797","12",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Centre Ville,CENTRE VILLE,centre ville,iris d'habitat,"3528102",
GRDF,17X100A100A00028,"2021",G,"352810201",Centre Ville,1 RUE FERNAND BRAUDEL,Saint-Jacques-de-la-Lande,NA,,R,"155.48282","15",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Centre Ville,CENTRE VILLE,centre ville,iris d'habitat,"3528102",
GRDF,17X100A100A00028,"2021",G,"352810201",Centre Ville,2 RUE FERNAND BRAUDEL,Saint-Jacques-de-la-Lande,NA,,R,"139.56889","14",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Centre Ville,CENTRE VILLE,centre ville,iris d'habitat,"3528102",
GRDF,17X100A100A00028,"2021",G,"352810201",Centre Ville,14 MAIL LEON BLUM,Saint-Jacques-de-la-Lande,NA,,R,"72.8405","10",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Centre Ville,CENTRE VILLE,centre ville,iris d'habitat,"3528102",
GRDF,17X100A100A00028,"2021",G,"352810201",Centre Ville,14 RUE FRANCOIS MITTERRAND,Saint-Jacques-de-la-Lande,NA,,R,"142.73189","23",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Centre Ville,CENTRE VILLE,centre ville,iris d'habitat,"3528102",
GRDF,17X100A100A00028,"2021",G,"352810201",Centre Ville,62 BOULEVARD ROGER DODIN,Saint-Jacques-de-la-Lande,NA,,R,"186.5827","20",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",Centre Ville,CENTRE VILLE,centre ville,iris d'habitat,"3528102",
GRDF,17X100A100A00028,"2021",G,"352810202",AÌ©roport-Ìäcarts,49 RUE JULES VALLES,Saint-Jacques-de-la-Lande,NA,,R,"115.9588","22",Ille-et-Vilaine,"243500139","35281",Saint-Jacques-de-la-Lande,"35281",AÃ©roport-Ã‰carts,AÃ‰ROPORT-Ã‰CARTS,aÃ©roport-Ã©carts,iris d'habitat,"3528102",
GRDF,17X100A100A00028,"2021",G,"352880101",Intra-Muros,6 RUE SAINT THOMAS,Saint-Malo,NA,,R,"91.07274","12",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Intra-Muros,INTRA-MUROS,intra-muros,iris d'habitat,"3528801",
GRDF,17X100A100A00028,"2021",G,"352880102",Le Sillon-Courtoisville,RUE HIPPOLYTE DE LA MORVONNAIS,Saint-Malo,"64","ActivitÌ©s des services financiers, hors assurance et caisses de retraite",T,"786.36476","1",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Le Sillon-Courtoisville,LE SILLON-COURTOISVILLE,le sillon-courtoisville,iris d'habitat,"3528801",
GRDF,17X100A100A00028,"2021",G,"352880102",Le Sillon-Courtoisville,100 BOULEVARD HEBERT,Saint-Malo,"96",Autres services personnels,T,"5403.863","1",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Le Sillon-Courtoisville,LE SILLON-COURTOISVILLE,le sillon-courtoisville,iris d'habitat,"3528801",
GRDF,17X100A100A00028,"2021",G,"352880103",Rocabey,8 BOULEVARD THEODORE BOTREL,Saint-Malo,NA,,R,"56.05568","14",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Rocabey,ROCABEY,rocabey,iris d'habitat,"3528801",
GRDF,17X100A100A00028,"2021",G,"352880104",Le Clos-Cadot-L'EspÌ©rance,12 RUE ARMAND PASQUET,Saint-Malo,NA,,R,"38.22092","10",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Le Clos-Cadot-L'EspÃ©rance,LE CLOS-CADOT-L'ESPÃ‰RANCE,le clos-cadot-l'espÃ©rance,iris d'habitat,"3528801",
GRDF,17X100A100A00028,"2021",G,"352880104",Le Clos-Cadot-L'EspÌ©rance,50 BOULEVARD GAMBETTA,Saint-Malo,NA,,R,"119.80018","28",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Le Clos-Cadot-L'EspÃ©rance,LE CLOS-CADOT-L'ESPÃ‰RANCE,le clos-cadot-l'espÃ©rance,iris d'habitat,"3528801",
GRDF,17X100A100A00028,"2021",G,"352880104",Le Clos-Cadot-L'EspÌ©rance,68 AVENUE DE LA FONTAINE AU BONHOMME,Saint-Malo,NA,,R,"58.25216","14",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Le Clos-Cadot-L'EspÃ©rance,LE CLOS-CADOT-L'ESPÃ‰RANCE,le clos-cadot-l'espÃ©rance,iris d'habitat,"3528801",
GRDF,17X100A100A00028,"2021",G,"352880105",ParamÌ© Sud,2 RUE LOUIS BRAILLE,Saint-Malo,NA,,R,"84.24561","17",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",ParamÃ© Sud,PARAMÃ‰ SUD,paramÃ© sud,iris d'habitat,"3528801",
GRDF,17X100A100A00028,"2021",G,"352880209",La Flourie-Lorette,30 RUE DU GENERAL PATTON,Saint-Malo,NA,,R,"424.2648","71",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",La Flourie-Lorette,LA FLOURIE-LORETTE,la flourie-lorette,iris d'habitat,"3528802",
GRDF,17X100A100A00028,"2021",G,"352880210",Bellevue-La GuymauviÌ¬re,1 SQUARE DU FREMUR,Saint-Malo,NA,,R,"40.32153","14",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Bellevue-La GuymauviÃ¨re,BELLEVUE-LA GUYMAUVIÃˆRE,bellevue-la guymauviÃ¨re,iris d'habitat,"3528802",
GRDF,17X100A100A00028,"2021",G,"352880211",Saint-Servan Sud,9 RUE DU REVENANT,Saint-Malo,NA,,R,"63.90568","10",Ille-et-Vilaine,"243500782","35288",Saint-Malo,"35288",Saint-Servan Sud,SAINT-SERVAN SUD,saint-servan sud,iris d'habitat,"3528802",
